FILE_NAME,BLOBS_AREA_MEAN,BLOBS_AREA_STDEV,BLOBS_AREA_SUM,BLOBS_AREA_VARIANCE,BLOBS_BRIGHTNESS_MAX,BLOBS_BRIGHTNESS_MEAN,BLOBS_BRIGHTNESS_MIN,BLOBS_BRIGHTNESS_STDEV,BLOBS_COUNT,MAXBLOB_ANGLE,MAXBLOB_AREA,MAXBLOB_CIRCULARITY,MAXBLOB_CONVEXHULL_AREA,MAXBLOB_CONVEXHULL_PERIMETER,MAXBLOB_EQUIVALENT_DIAMETER,MAXBLOB_LENGTH_1ST,MAXBLOB_LENGTH_2ND,MAXBLOB_LENGTH_RATIO,MAXBLOB_PERIMETER,MAXBLOB_ROUGHNESS,MAXBLOB_SOLIDITY
18850_T5A46BR0ESB_TCAOH310_79_177.786_-752.254_O_L_20161202_101046.jpg,3756,5240.37,7512,27461500,162,42.6347,13,32.5568,2,-69.7751,7461.5,0.477776,8365,353.928,97.4694,140.356,80.0555,1.75324,443.002,1.25167,0.89199
18850_T5A46BR0ESB_TCAOH310_80_715.286_105.137_O_L_20161202_101046.jpg,4600.5,0,4600.5,0,156,57.0967,14,36.9592,1,-30.1414,4600.5,0.425561,5583.5,273.611,76.5346,85.0562,82.7966,1.02729,368.576,1.34708,0.823946
18850_T5A46BR0ESB_TCAOH310_84_-553.406_-864.414_O_M_20161202_101046.jpg,2044.5,0,2044.5,0,144,40.2019,19,23.811,1,0,2044.5,0.814714,2118,165.844,51.021,55,49,1.12245,177.581,1.07077,0.965297
18850_T5A46BR0ESB_TCAOH310_85_477.387_450.822_O_M_20161202_101046.jpg,1458.5,0,1458.5,0,169,53.1597,21,40.4001,1,-4.39871,1458.5,0.839218,1511,139.989,43.0932,45.9412,40.8025,1.12594,147.782,1.05567,0.965255
18850_T5A46BR0ETB_TCAOH310_86_156.405_-587.065_O_L_20161202_101313.jpg,4737.5,0,4737.5,0,156,35.2625,13,20.046,1,-30.6997,4737.5,0.626378,5283,276.888,77.6658,97.6204,64.0592,1.52391,308.291,1.11341,0.896744
18850_T5A46BR0ETB_TCAOH310_94_492.542_-637.647_O_L_20161202_101313.jpg,3301,0,3301,0,147,43.7347,16,24.7908,1,-19.179,3301,0.621695,3501,235.658,64.8303,95.1889,44.5145,2.13838,258.309,1.09611,0.942873
18850_T5A46BR0EUB_TCAOH310_30_65.838_263.949__M_20161202_101500.jpg,851,0,851,0,171,57.8233,16,42.1961,1,-45,851,0.819623,880,109.188,32.917,37.4767,29.6985,1.2619,114.225,1.04614,0.967045
18850_T5A46BR0EUB_TCAOH310_42_-638.983_-781.276__M_20161202_101500.jpg,1641.5,0,1641.5,0,156,57.9171,24,31.838,1,-21.8014,1641.5,0.753663,1711,155.484,45.7168,57.9369,36.0249,1.60825,165.439,1.06402,0.95938
18850_T5A46BS061B_TCAOH510_247_483.398_867.631_O_M_20161202_173729.jpg,375,0,375,0,223,88.701,42,43.0826,1,-45,375,0.84293,388,71.8451,21.851,24.7487,19.799,1.25,74.7696,1.0407,0.966495
18850_T5A46BS062B_TCAOH510_106_642.292_723.793_O_H_20161202_174025.jpg,10138,0,10138,0,218,59.0757,26,28.6185,1,-32.2756,10138,0.673384,10562,399.326,113.614,159.664,81.1224,1.96818,434.96,1.08924,0.959856
18850_T5A46BS062B_TCAOH510_108_-576.769_-861.397_O_L_20161202_174025.jpg,504.5,0,504.5,0,224,101.214,38,48.3583,1,-45,504.5,0.844001,520.5,82.5386,25.3446,26.8701,24.0416,1.11765,86.669,1.05004,0.96926
18850_T5A46BS062B_TCAOH510_155_-323.817_-151.989_O_M_20161202_174026.jpg,260.5,0,260.5,0,98,63.066,32,19.9407,1,-45,260.5,0.837305,266.5,60.8647,18.2121,22.6274,14.8492,1.52381,62.5269,1.02731,0.977486
18850_T5A46BS062B_TCAOH510_166_-611.06_814.239_O_L_20161202_174027.jpg,350.5,348.604,701,121525,222,71.1995,31,37.2687,2,0,597,0.835308,618.5,90.6892,27.5703,30,24,1.25,94.7696,1.04499,0.965238
18850_T5A46BS062B_TCAOH510_202_-507.553_370.354_O_L_20161202_174028.jpg,891,0,891,0,224,83.5589,40,37.3989,1,-18.4349,891,0.785418,932.5,112.724,33.6817,41.4258,29.093,1.42391,119.397,1.0592,0.955496
18850_T5A46BS062B_TCAOH510_224_244.546_503.984_O_H_20161202_174029.jpg,7826.5,0,7826.5,0,224,65.1551,29,28.0706,1,-62.7447,7826.5,0.547359,8422,387.253,99.8249,161.766,60.5041,2.67364,423.889,1.0946,0.929292
18850_T5A46BS062B_TCAOH510_32_-466.663_-852.37_O_L_20161202_174023.jpg,785.5,0,785.5,0,223,76.1677,38,39.2257,1,0,785.5,0.818145,818,104.557,31.6248,35,29,1.2069,109.841,1.05053,0.960269
18850_T5A46BS064B_TCAOH510_205_614.825_326.182_O_L_20161202_174559.jpg,1199.5,0,1199.5,0,90,50.299,24,19.1405,1,-75.9638,1199.5,0.746225,1234.5,134.529,39.0801,53.3578,31.0446,1.71875,142.125,1.05647,0.971648
18850_T5A46BS064B_TCAOH510_351_414.95_379.758_O_L_20161202_174602.jpg,1239.5,0,1239.5,0,222,61.0929,25,38.7367,1,-8.97263,1239.5,0.746299,1331,134.573,39.7263,44.4493,39.2506,1.13245,144.468,1.07353,0.931255
18850_T5A46BS064B_TCAOH510_95_-354.447_832.985_O_M_20161202_174557.jpg,623.5,0,623.5,0,224,87.209,41,43.0435,1,0,623.5,0.715171,664,98.7049,28.1756,38,22,1.72727,104.669,1.06042,0.939006
18850_T5A46BS066B_TCAOH510_173_284.37_255.555_O_M_20161202_175128.jpg,523.5,0,523.5,0,225,85.9964,39,45.068,1,-45,523.5,0.80631,542.5,86.1063,25.8175,29.6985,22.6274,1.3125,90.3259,1.049,0.964977
18850_T5A46BS067B_TCAOH510_277_460.028_444.615_O_M_20161202_175409.jpg,635.5,0,635.5,0,225,69.674,29,42.1924,1,0,635.5,0.854576,657,93.3404,28.4455,31,27,1.14815,96.669,1.03566,0.967275
18850_T5A46BS067B_TCAOH510_641_507.492_-69.5331_O_H_20161202_175412.jpg,3738,0,3738,0,223,50.3459,23,26.417,1,-75.9638,3738,0.649458,3945,251.433,68.9882,106.716,52.3877,2.03704,268.936,1.06961,0.947529
18850_T5A46BS06AB_TCAOH510_808_-479.471_-683.483_O_H_20161202_180223.jpg,37934,0,37934,0,225,27.3818,16,22.0392,1,-63.7681,37934,0.471208,43318,810.316,219.77,322.937,184.382,1.75146,1005.8,1.24125,0.87571
18850_T5A46BS06CB_TCAOH510_3547_-628.191_312.255_O_L_20161202_180754.jpg,741,0,741,0,92,49.3312,29,15.2705,1,-33.6901,741,0.789987,775,102.574,30.716,33.5594,29.9538,1.12037,108.569,1.05844,0.956129
18850_T5A46BS06DB_TCAOH510_3241_-654.05_189.674_O_H_20161202_181032.jpg,1474.5,0,1474.5,0,93,44.4281,25,21.3877,1,-45,1474.5,0.892024,1496.5,138.791,43.3289,44.5477,42.4264,1.05,144.125,1.03843,0.985299
18850_T5A46BS06DB_TCAOH510_3413_-375.995_122.39_O_L_20161202_181033.jpg,933,0,933,0,89,46.8138,25,20.2968,1,-45,933,0.880446,950,111.036,34.4664,35.3553,33.9411,1.04167,115.397,1.03927,0.982105
18850_T5A46BS06EB_TCAOH510_2921_-653.67_-694.153_O_H_20161202_181316.jpg,846.766,1144.17,231167,1309120,222,113.597,26,22.3751,273,-6.06179,3493,0.0916661,8181.5,570.455,66.689,266.308,39.6707,6.71295,691.99,1.21305,0.426939
18850_T5A46BS06EB_TCAOH510_2923_-653.541_-693.723_O_H_20161202_181316.jpg,17019.6,27986.9,68078.5,783268000,196,44.446,27,26.7417,4,-13.9898,58481,0.0538407,223863,2214.77,272.874,984.663,307.455,3.20263,3694.51,1.66812,0.261236
18850_T5A46BS06EB_TCAOH510_3499_245.072_-479.89_O_L_20161202_181318.jpg,941,0,941,0,223,90.1529,42,39.7485,1,0,941,0.836277,969,112.98,34.6138,39,31,1.25806,118.912,1.05251,0.971104
18850_T5A46BS06FB_TCAOH510_1039_397.401_-478.451_O_L_20161202_181554.jpg,625.5,0,625.5,0,217,84.5148,35,38.4309,1,0,625.5,0.675884,680.5,102.099,28.2208,39,22,1.77273,107.841,1.05624,0.919177
18850_T5A46BS06FB_TCAOH510_2091_97.0936_-196.268_O_L_20161202_181557.jpg,1307.5,0,1307.5,0,224,64.2359,34,38.534,1,0,1307.5,0.862982,1343.5,132.737,40.8015,43,38,1.13158,137.983,1.03952,0.973204
18850_T5A46BS06FB_TCAOH510_3850_-622.24_-741.728_O_L_20161202_181600.jpg,422.5,0,422.5,0,202,85.1735,41,35.8254,1,0,422.5,0.743099,450,79.934,23.1936,26,21,1.2381,84.5269,1.05746,0.938889
18850_T5A46BS06GB_TCAOH510_460_42.0709_-547.146_O_L_20161202_181835.jpg,680.5,0,680.5,0,114,61.3583,41,14.3903,1,-68.9625,680.5,0.5594,727.5,118.143,29.4353,52.2673,18.9541,2.75758,123.64,1.04653,0.935395
18850_T5A46BS06HB_TCAOH510_232_638.791_-538.293_O_M_20161202_182117.jpg,534,0,534,0,205,81.8551,33,39.6279,1,0,534,0.874506,549.5,84.5821,26.0751,27,25,1.08,87.598,1.03566,0.971793
18850_T5A46BS06LB_TCAOH510_252_480.3_734.969_O_M_20161202_182935.jpg,548.5,0,548.5,0,206,80.5,37,39.6538,1,0,548.5,0.853967,561.5,86.7642,26.4267,31,23,1.34783,89.8406,1.03546,0.976848
18850_T5A46BS06MB_TCAOH510_154_615.172_339.433_O_L_20161202_183219.jpg,938.5,0,938.5,0,217,69.7787,27,34.8742,1,-42.7094,938.5,0.743057,999,116.859,34.5678,43.6925,28.9965,1.50682,125.983,1.07808,0.939439
18850_T5A46BS06MB_TCAOH510_159_-488.03_252.261_O_L_20161202_183219.jpg,791.5,0,791.5,0,87,50.3278,27,16.9483,1,-51.3402,791.5,0.798039,823.5,106.732,31.7454,37.9502,26.3934,1.43787,111.64,1.04598,0.961141
18850_T5A46BS06MB_TCAOH510_16_-342.273_611.845_O_L_20161202_183214.jpg,607,0,607,0,92,52.5456,27,20.617,1,-53.1301,607,0.823795,631.5,92.2906,27.8003,30.6,23.2,1.31897,96.2254,1.04264,0.961203
18850_T5A46BS06MB_TCAOH510_209_601.753_-105.976_O_M_20161202_183221.jpg,332.5,0,332.5,0,206,91.697,51,35.787,1,-45,332.5,0.848258,342.5,67.4656,20.5755,21.9203,19.799,1.10714,70.1838,1.04029,0.970803
18850_T5A46BS06MB_TCAOH510_23_-696.996_298.808_O_M_20161202_183215.jpg,167,0,167,0,95,70.8053,49,14.7098,1,0,167,0.818757,173.5,48.6827,14.5819,16,14,1.14286,50.6274,1.03995,0.962536
18850_T5A46BS06NB_TCAOH510_107_619.228_178.499_O_H_20161202_183501.jpg,21646,0,21646,0,221,66.0469,29,28.902,1,-39.8056,21646,0.270139,27573,647.134,166.014,218.175,164.911,1.32298,1003.46,1.55062,0.785043
18850_T5A46BS06NB_TCAOH510_200_434.729_153.265_O_H_20161202_183503.jpg,5721.25,7031.12,11442.5,49436600,225,80.7506,38,29.3045,2,-42.2361,10693,0.484898,12459.5,425.478,116.682,157.721,98.1784,1.60647,526.416,1.23724,0.858221
18850_T5A46BS06NB_TCAOH510_284_240.973_883.322_O_L_20161202_183506.jpg,1414,0,1414,0,198,58.5378,31,27.5669,1,-45,1414,0.695631,1466.5,152.971,42.4307,60.8112,28.9914,2.09756,159.823,1.04479,0.9642
18850_T5A46BS06QB_TCAOH510_11_529.315_-721.057_O_L_20161202_184042.jpg,1966,0,1966,0,221,64.2911,25,41.9299,1,-30.2564,1966,0.614501,2291.5,174.877,50.0319,54.778,51.9707,1.05402,200.51,1.14657,0.857953
18850_T5A46BS06QB_TCAOH510_407_-74.9847_117.934_O_L_20161202_184044.jpg,546,0,546,0,219,78.1227,35,37.9896,1,-65.556,546,0.803175,569,87.5184,26.3664,29.2972,23.835,1.22917,92.4264,1.05608,0.959578
18850_T5A46BS06QB_TCAOH510_812_431.826_695.629_O_L_20161202_184047.jpg,831.5,0,831.5,0,217,69.359,30,33.393,1,-5.71059,831.5,0.818128,868.5,108.473,32.5377,31.9407,30.6471,1.04221,113.012,1.04184,0.957398
18850_T5A46BS06RB_TCAOH510_46_-710.569_273.835_O_M_20161202_184957.jpg,208.5,0,208.5,0,95,65.6695,40,17.0502,1,-45,208.5,0.844557,215,53.8637,16.2933,16.9706,16.2635,1.04348,55.6985,1.03406,0.969767
18850_T5A46BS06TB_TCAOH510_107_-716.658_502.252_O_M_20161202_185522.jpg,357,0,357,0,220,84.2526,39,43.2258,1,-45,357,0.855233,364,70.3667,21.3201,23.3345,19.0919,1.22222,72.4264,1.02927,0.980769
18850_T5A46BS06TB_TCAOH510_142_-26.5714_-853.12_O_M_20161202_185523.jpg,350.5,0,350.5,0,96,66.5677,42,16.6012,1,-71.5651,350.5,0.775657,364,72.0708,21.1251,27.5118,16.7601,1.64151,75.3553,1.04557,0.962912
18850_T5A46BS06TB_TCAOH510_177_-503.008_515.192_O_M_20161202_185524.jpg,696.5,0,696.5,0,220,64.6457,26,41.2617,1,-38.1572,696.5,0.656124,754.5,109.042,29.7794,43.753,22.6909,1.92822,115.497,1.0592,0.923128
18850_T5A46BS06TB_TCAOH510_188_487.433_-842.798_O_M_20161202_185525.jpg,501.5,0,501.5,0,224,112.616,55,41.6413,1,-33.6901,501.5,0.838982,518,83.3441,25.2691,30.2312,21.356,1.41558,86.669,1.03989,0.968147
18850_T5A46BS06UB_TCAOH510_38_-358.76_860.874_O_M_20161202_185809.jpg,700.5,0,700.5,0,103,67.1705,39,17.1395,1,-45,700.5,0.814133,719.5,99.3894,29.8648,34.6482,26.8701,1.28947,103.983,1.04622,0.973593
18850_T5A46BT01LB_TCAOH310_39_-587.013_-795.855__M_20161203_044812.jpg,2021.5,0,2021.5,0,49,34.8376,27,5.70545,1,-66.8014,2021.5,0.78172,2105.5,166.901,50.7332,54.4922,46.8764,1.16246,180.267,1.08009,0.960104
18850_T5A46BT01LB_TCAOH310_51_-655.219_870.556__L_20161203_044824.jpg,2860.25,1609.02,5720.5,2588950,144,33.6393,12,18.9711,2,-35.2724,3998,0.606954,4256.5,253.726,71.3471,98.0495,51.255,1.91298,287.706,1.13392,0.939269
18850_T5A46BT01LB_TCAOH310_68_-510.578_-225.587__M_20161203_044836.jpg,3388,0,3388,0,157,40.7459,27,17.6233,1,-77.4712,3388,0.585654,3929,232.457,65.679,69.8516,67.7908,1.0304,269.622,1.15988,0.862306
18850_T5A46BT01LB_TCAOH310_86_-378.521_-157.056__M_20161203_044847.jpg,1285.5,0,1285.5,0,146,55.951,31,22.043,1,-62.2415,1285.5,0.459795,1504,166.042,40.4568,71.7715,26.4544,2.71303,187.439,1.12886,0.854721
18850_T5A46BT01LB_TCAOH310_94_-444.075_-445.471__M_20161203_044847.jpg,1573.5,2160.21,3147,4666510,153,56.4151,37,23.8259,2,-53.1301,3101,0.369991,3743,226.046,62.8356,78,59,1.32203,324.534,1.4357,0.82848
18850_T5A46BT01MB_TCAOH310_16_-597.727_-727.930__M_20161203_045035.jpg,1271,0,1271,0,157,66.3746,31,32.0272,1,-21.8014,1271,0.816263,1323,132.271,40.2279,44.9383,38.0675,1.18049,139.882,1.05755,0.960695
18850_T5A46BT01MB_TCAOH310_17_-574.267_-488.839__M_20161203_045035.jpg,2879.75,3823.68,5759.5,14620500,121,38.8285,29,8.18502,2,-81.573,5583.5,0.779567,5776,277.716,84.3157,96.5023,71.4791,1.35008,300.007,1.08027,0.966672
18850_T5A46BT01MB_TCAOH310_90_-581.185_-624.999_O_M_20161203_045104.jpg,1726,0,1726,0,144,62.54,32,29.8766,1,-76.7595,1726,0.757654,1820,156.985,46.8787,56.0574,39.9674,1.40258,169.196,1.07778,0.948352
18850_T5A46BQ01QB_TCAOH310_11_-278.888_737.153__L_20161202_170445.jpg,431,324.588,2155,105357,161,48.6157,30,28.0271,5,-13.4957,916.5,0.33867,1239.5,133.586,34.1603,46.3634,30.0662,1.54204,184.409,1.38045,0.739411
18850_T5A46BQ01QB_TCAOH310_12_-108.767_375.229__M_20161202_170445.jpg,171,5.65685,342,32,158,106.49,52,31.2867,2,-56.3099,175,0.694183,197.5,53.4581,14.9271,18.0278,14.9769,1.2037,56.2843,1.05287,0.886076
18850_T5A46BQ01QB_TCAOH310_19_375.176_187.113__L_20161202_170457.jpg,115.69,171.234,9139.5,29321,174,52.0006,17,34.8299,79,-32.1957,1325.5,0.209744,2160,177.409,41.0814,55.538,48.4233,1.14693,281.806,1.58845,0.613657
18850_T5A46BQ01QB_TCAOH310_26_425.707_-673.020__L_20161202_170457.jpg,163.208,189.535,1958.5,35923.6,167,65.557,26,42.4783,12,-45,562.5,0.354054,757,105.184,26.7619,36.0624,27.5772,1.30769,141.296,1.34332,0.743065
18850_T5A46BQ01QB_TCAOH310_96_-445.752_-410.325_O_L_20161202_170549.jpg,3157.94,15973.6,97896,255157000,135,37.9512,15,17.9287,31,-3.38173,89147,0.131496,117423,1347.28,336.906,510.192,290.18,1.75819,2918.78,2.16642,0.759195
18850_T5A46BQ01SB_TCAOH310_22_-590.494_565.553__M_20161202_170933.jpg,423.5,0,423.5,0,159,93.5299,39,44.7153,1,-71.565,423.5,0.492199,526.5,86.8778,23.221,30.9903,22.4522,1.38028,103.983,1.19688,0.804368
18850_T5A46BQ01SB_TCAOH310_31_-637.395_-70.372__M_20161202_170934.jpg,334.5,434.164,669,188498,132,90.6367,45,28.2966,2,-60.2551,641.5,0.187445,955.5,130.069,28.5794,53.583,24.6829,2.17085,207.38,1.59439,0.671376
18850_T5A46BQ01SB_TCAOH310_89_-400.137_887.938_O_L_20161202_171025.jpg,128.071,317.947,1793,101091,163,82.0476,22,41.2057,14,-75.9638,1230.5,0.571648,1413.5,148.631,39.5818,59.1787,29.8319,1.98374,164.468,1.10655,0.870534
18850_T5A46BQ05PB_TCAOH510_101_635.914_439.5_O_L_20161201_051217.jpg,410.5,648.764,1231.5,420895,154,74.0315,42,18.1152,3,-10.7131,1159.5,0.364545,1759,160.092,38.4229,50.2173,43.7908,1.14676,199.924,1.2488,0.659181
18850_T5A46BQ05PB_TCAOH510_281_614.428_229.41_O_L_20161201_051222.jpg,104.5,27.6089,313.5,762.25,86,75.8933,62,5.87463,3,-21.0375,136,0.598079,157,51.1103,13.159,20.6054,10.8412,1.90066,53.4558,1.04589,0.866242
18850_T5A46BQ05SB_TCAOH510_2074_-239.188_693.204_O_L_20161201_052058.jpg,431.5,385.373,863,148513,224,94.3018,48,40.578,2,-68.1986,704,0.573273,836.5,109.155,29.9393,39.3674,29.5256,1.33333,124.225,1.13807,0.841602
18850_T5A46BQ05TB_TCAOH510_144_-67.261_448.179_O_L_20161201_052337.jpg,564,0,564,0,222,110.328,64,44.5383,1,-26.5651,564,0.35796,771,104.831,26.7975,37.1187,28.1745,1.31746,140.711,1.34226,0.731518
18850_T5A46BQ05TB_TCAOH510_198_-716.739_-329.454_O_L_20161201_052338.jpg,437.75,527.148,875.5,277885,218,80.7899,54,28.4748,2,0,810.5,0.634778,883.5,116.709,32.1241,46,25,1.84,126.669,1.08534,0.917374
18850_T5A46BQ081B_TCAOH810_37_641.249_854.356__M_20161201_191342.jpg,257.25,148.846,514.5,22155.1,207,89.568,48,58.2536,2,-2.29061,362.5,0.452576,465,86.8316,21.4837,35.1319,16.8265,2.08789,100.326,1.15541,0.77957
18850_T5A46BQ081B_TCAOH810_6_714.573_-76.046__L_20161201_191255.jpg,306.5,293.436,919.5,86104.8,195,78.6654,46,48.5955,3,-10.3048,641.5,0.58734,733,99.6124,28.5794,33.0938,27.3695,1.20915,117.154,1.1761,0.875171
18850_T5A46BQ081B_TCAOH810_93_-291.942_-545.671_O_L_20161201_191445.jpg,2943,0,2943,0,185,111.872,52,42.4033,1,-88.4089,2943,0.275278,3995,240.131,61.2139,81.9406,64.4751,1.27089,366.534,1.52639,0.736671
18850_T5A46BQ083B_TCAOH810_0_-269.760_296.821__M_20161201_191933.jpg,826.5,1022.48,1653,1045460,203,92.2407,39,56.8299,2,-29.0546,1549.5,0.163289,2231,192.527,44.4172,81.4909,39.8227,2.04634,345.321,1.79362,0.694532
18850_T5A46BQ083B_TCAOH810_62_-186.063_-450.013__M_20161201_192107.jpg,39.3333,22.2505,118,495.083,63,58.7908,51,3.17806,3,-63.435,65,0.751399,70.5,31.4921,9.09728,11.1803,8.49706,1.31579,32.9706,1.04695,0.921986
18850_T5A46BQ086B_TCAOH810_71_-517.877_-712.605_O_M_20161201_193157.jpg,590.5,651.952,1181,425042,208,116.024,59,30.9416,2,-47.6026,1051.5,0.547893,1237.5,139.582,36.5898,56.4139,30.7274,1.83595,155.296,1.11258,0.849697
18850_T5A46BQ087B_TCAOH810_61_-645.388_-460.293__M_20161201_193451.jpg,466.375,724.104,1865.5,524326,203,79.9856,31,41.2442,4,-65.7723,1546,0.396049,1934.5,164.391,44.367,60.3236,42.6779,1.41346,221.48,1.34727,0.799173
18850_T5A46BQ089B_TCAOH810_59_-400.198_-168.160__M_20161201_194205.jpg,339.492,1973.03,21048.5,3892840,205,69.8164,33,29.785,62,-88.1118,15608,0.0821989,26641.5,828.682,140.971,376.806,98.7925,3.81412,1544.7,1.86405,0.585853
18850_T5A46BQ089B_TCAOH810_79_-400.198_-168.132_O_L_20161201_194244.jpg,158.617,1149.16,20937.5,1320560,202,60.166,25,29.442,132,-7.99747,13232.5,0.0670892,25585.5,796.318,129.8,348.822,109.569,3.1836,1574.34,1.97703,0.517187
18850_T5A46BQ089B_TCAOH810_91_714.212_-368.376_O_M_20161201_194244.jpg,972.5,1545.39,2917.5,2388220,204,103.771,46,34.8943,3,0,2756.5,0.21949,3598.5,236.118,59.2426,90,53,1.69811,397.262,1.68247,0.766014
18850_T5A46BQ089B_TCAOH810_94_103.118_-414.453_O_M_20161201_194244.jpg,930.5,1153.47,2791.5,1330500,204,117.59,39,51.1919,3,-1.87788,2229,0.139907,3942.5,255.786,53.2734,106.238,47.5155,2.23586,447.446,1.7493,0.565377
18850_T5A46BQ089B_TCAOH810_95_-380.865_709.010_O_L_20161201_194244.jpg,403.9,608.034,2019.5,369705,186,97.3922,39,37.6226,5,-2.86241,1486.5,0.583304,1647.5,149.233,43.5048,48.6892,40.849,1.19193,178.953,1.19916,0.902276
18850_T5A46BQ089B_TCAOH810_96_-670.513_459.959_O_M_20161201_194244.jpg,380.667,703.212,2284,494507,193,68.0444,36,34.3186,6,-23.8059,1814.5,0.606323,2042,176.276,48.0655,65.4435,42.4091,1.54315,193.924,1.10011,0.88859
18850_T5A46BQ08BB_TCAOH810_37_-516.460_-512.029__M_20161201_194845.jpg,261.75,301.581,523.5,90951.1,201,150.971,63,39.9095,2,-4.08562,475,0.63742,521.5,88.8248,24.5925,34.8398,18.8805,1.84528,96.7696,1.08944,0.910834
18850_T5A46BQ08BB_TCAOH810_67_-185.712_408.451__M_20161201_194933.jpg,572.25,750.594,1144.5,563391,199,120.882,44,52.4255,2,-7.85331,1103,0.48222,1326.5,142.91,37.4751,56.4654,30.5726,1.84693,169.539,1.18634,0.831511
18850_T5A46BQ08BB_TCAOH810_71_72.971_-700.806__M_20161201_194933.jpg,232.5,265.199,697.5,70330.8,201,154.528,89,22.7593,3,-53.1301,538,0.737572,577,90.1274,26.1726,33.8,22.6,1.49558,95.7401,1.06228,0.932409
18850_T5A46BQ08BB_TCAOH810_95_51.717_-613.075_O_M_20161201_194948.jpg,135.75,185.332,1629,34348,204,112.321,48,47.2171,12,-72.8973,681.5,0.403754,905.5,117.21,29.457,46.245,23.821,1.94136,145.64,1.24255,0.752623
18850_T5A46BQ08DB_TCAOH810_32_-594.603_-158.138__M_20161201_195550.jpg,1522,0,1522,0,200,149.834,51,24.4338,1,-30.0686,1522,0.38013,1893,169.07,44.0213,65.0436,37.0311,1.75646,224.309,1.32672,0.804015
18850_T5A46BQ08DB_TCAOH810_44_-289.266_-652.528__M_20161201_195602.jpg,345.5,0,345.5,0,195,156.333,73,29.6243,1,-19.9831,345.5,0.408021,442,82.5425,20.9739,28.7919,19.992,1.44017,103.154,1.24971,0.781674
18850_T5A46BQ08DB_TCAOH810_56_686.796_165.579__L_20161201_195614.jpg,753.688,1330.83,6029.5,1771100,203,55.7675,28,35.1763,8,-46.8087,4020.5,0.522912,4967.5,271.589,71.5476,102.859,59.0103,1.74307,310.836,1.14451,0.809361
18850_T5A46BQ08DB_TCAOH810_63_-332.143_-622.522__M_20161201_195626.jpg,376.333,498.606,1129,248608,202,112.055,59,53.1557,3,-46.273,952,0.227454,1459.5,161.79,34.8156,68.9023,30.4766,2.26082,229.338,1.41751,0.652278
18850_T5A46BQ08DB_TCAOH810_86_-427.310_-671.859_O_L_20161201_195705.jpg,3419.5,4799.13,6839,23031700,203,94.2807,39,42.479,2,-4.89909,6813,0.390434,8893,360.493,93.1374,126.593,91.6639,1.38106,468.274,1.29898,0.766108
18850_T5A46BQ08DB_TCAOH810_93_712.355_-764.253_O_L_20161201_195706.jpg,822,940.751,2466,885013,204,62.4905,29,34.9924,3,-58.4957,1906,0.56086,2196.5,174.658,49.2625,52.7238,52.3937,1.0063,206.652,1.18318,0.867744
18850_T5A46BQ08DB_TCAOH810_94_715.555_-454.133_O_L_20161201_195706.jpg,200.406,332.707,3206.5,110694,198,76.3138,42,32.4654,16,-71.565,1337,0.504394,1691.5,156.354,41.2592,53.4425,40.1609,1.33071,182.51,1.16729,0.790423
18850_T5A46BQ08EB_TCAOH810_26_469.759_-650.006__M_20161201_195910.jpg,261.778,415.503,2356,172643,203,128.26,45,37.7546,9,-85.7109,1365,0.269147,2094.5,174.185,41.689,58.8098,46.5941,1.26217,252.451,1.44933,0.651707
18850_T5A46BQ08EB_TCAOH810_45_600.960_-485.839__M_20161201_195934.jpg,121.875,140.173,487.5,19648.6,201,145.462,106,19.8465,4,-86.9872,330.5,0.252204,562.5,90.6457,20.5135,27.1729,26.1217,1.04024,128.326,1.41569,0.587556
18850_T5A46BQ08EB_TCAOH810_48_-102.746_878.726__M_20161201_195946.jpg,329.25,202.586,658.5,41041.1,54,50.3636,43,2.62676,2,-59.3493,472.5,0.295373,776.5,110.4,24.5277,42.1543,21.9852,1.91739,141.782,1.28426,0.6085
18850_T5A46BQ08EB_TCAOH810_50_383.414_480.843__M_20161201_195946.jpg,387.333,307.027,1162,94265.3,191,105.681,40,36.3495,3,-38.047,728,0.584988,857.5,112.595,30.4453,39.7861,26.3301,1.51105,125.054,1.11066,0.84898
18850_T5A46BQ08EB_TCAOH810_70_-348.236_880.850__M_20161201_200009.jpg,432,307.54,1728,94580.7,203,94.6711,36,41.34,4,0,793,0.810081,820,106.219,31.7754,40,26,1.53846,110.912,1.04418,0.967073
18850_T5A46BQ08EB_TCAOH810_83_-539.540_-727.759_O_L_20161201_200025.jpg,3183.67,5462.74,9551,29841600,191,77.6241,36,38.3383,3,-17.1027,9491.5,0.295775,12095.5,426.679,109.932,152.998,96.9748,1.57771,635.026,1.4883,0.784713
18850_T5A46BQ08EB_TCAOH810_91_534.850_-682.141_O_L_20161201_200025.jpg,302.095,452.1,6344,204394,202,68.9844,27,37.4512,21,-73.4429,2131.5,0.547239,2549,188.896,52.0952,68.9369,48.0564,1.4345,221.238,1.17121,0.83621
18850_T5A46BQ08EB_TCAOH810_99_610.774_103.881_O_M_20161201_200025.jpg,527.625,851.632,2110.5,725277,203,101.501,37,43.5669,4,-73.3008,1802,0.490549,2245,180.912,47.8997,55.7455,53.3509,1.04488,214.853,1.18761,0.802673
